,facility_code,step,slot_expanded
25936,695409,step2,0.0
25937,695409,step3,0.0
25938,103430,step1,-0.0
25939,103430,step2,0.0
25940,103430,step3,0.0
25941,574971,step1,-0.0
25942,574971,step2,0.0
25943,574971,step3,0.0
25944,754980,step1,-0.0
25945,754980,step2,0.0
25946,754980,step3,0.0
25947,71453,step1,-0.0
25948,71453,step2,0.0
25949,71453,step3,0.0
25950,775671,step1,0.0
25951,775671,step2,0.0
25952,775671,step3,0.0
25953,498653,step1,0.0
25954,498653,step2,0.0
25955,498653,step3,0.0
25956,367199,step1,0.0
25957,367199,step2,0.0
25958,367199,step3,0.0
25959,142891,step1,0.0
25960,142891,step2,0.0
25961,142891,step3,-0.0
25962,709926,step1,11.0
25963,709926,step2,5.0
25964,709926,step3,0.0
25965,709673,step1,20.0
25966,709673,step2,10.0
25967,709673,step3,-0.0
25968,226853,step1,-0.0
25969,226853,step2,0.0
25970,226853,step3,0.0
25971,733222,step1,-0.0
25972,733222,step2,0.0
25973,733222,step3,0.0
25974,695066,step1,0.0
25975,695066,step2,0.0
25976,695066,step3,0.0
25977,630330,step1,-0.0
25978,630330,step2,0.0
25979,630330,step3,0.0
25980,532278,step1,-0.0
25981,532278,step2,0.0
25982,532278,step3,0.0
25983,162383,step1,-0.0
25984,162383,step2,0.0
25985,162383,step3,0.0
25986,820953,step1,-0.0
25987,820953,step2,0.0
25988,820953,step3,0.0
25989,510751,step1,-0.0
25990,510751,step2,0.0
25991,510751,step3,0.0
25992,260402,step1,-0.0
25993,260402,step2,0.0
25994,260402,step3,0.0
25995,391114,step1,0.0
25996,391114,step2,0.0
25997,391114,step3,0.0
25998,804638,step1,-0.0
25999,804638,step2,0.0
26000,804638,step3,0.0
26001,446419,step1,-0.0
26002,446419,step2,0.0
26003,446419,step3,0.0
26004,570638,step1,-0.0
26005,570638,step2,0.0
26006,570638,step3,0.0
26007,880926,step1,0.0
26008,880926,step2,0.0
26009,880926,step3,0.0
26010,72347,step1,-0.0
26011,72347,step2,0.0
26012,72347,step3,0.0
26013,916541,step1,-0.0
26014,916541,step2,0.0
26015,916541,step3,0.0
26016,885924,step1,-0.0
26017,885924,step2,0.0
26018,885924,step3,0.0
26019,902986,step1,-0.0
26020,902986,step2,0.0
26021,902986,step3,0.0
26022,922229,step1,-0.0
26023,922229,step2,0.0
26024,922229,step3,0.0
26025,910024,step1,-0.0
26026,910024,step2,0.0
26027,910024,step3,0.0
26028,893210,step1,-0.0
26029,893210,step2,0.0
26030,893210,step3,0.0
26031,921661,step1,9.0
26032,921661,step2,1.0
26033,921661,step3,-0.0
26034,884506,step1,0.0
26035,884506,step2,0.0
26036,884506,step3,0.0
26037,280643,step1,-0.0
26038,280643,step2,0.0
26039,280643,step3,0.0
26040,227305,step1,13.0
26041,227305,step2,3.0
26042,227305,step3,-0.0
26043,833601,step1,-0.0
26044,833601,step2,0.0
26045,833601,step3,0.0
26046,304328,step1,0.0
26047,304328,step2,0.0
26048,304328,step3,0.0
26049,760884,step1,-0.0
26050,760884,step2,0.0
26051,760884,step3,0.0
26052,288278,step1,-0.0
26053,288278,step2,0.0
26054,288278,step3,0.0
26055,531751,step1,-0.0
26056,531751,step2,0.0
26057,531751,step3,0.0
26058,853160,step1,0.0
26059,853160,step2,0.0
26060,853160,step3,0.0
26061,315526,step1,-0.0
26062,315526,step2,0.0
26063,315526,step3,0.0
26064,332538,step1,16.0
26065,332538,step2,8.0
26066,332538,step3,-0.0
26067,366856,step1,0.0
26068,366856,step2,0.0
26069,366856,step3,0.0
26070,451367,step1,-0.0
26071,451367,step2,0.0
26072,451367,step3,0.0
26073,891583,step1,-0.0
26074,891583,step2,0.0
26075,891583,step3,0.0
26076,902225,step1,-0.0
26077,902225,step2,0.0
26078,902225,step3,0.0
26079,884765,step1,0.0
26080,884765,step2,0.0
26081,884765,step3,0.0
26082,323223,step1,-0.0
26083,323223,step2,0.0
26084,323223,step3,0.0
26085,243827,step1,30.0
26086,243827,step2,-0.0
26087,243827,step3,-0.0
26088,872503,step1,-0.0
26089,872503,step2,0.0
26090,872503,step3,0.0
26091,709685,step1,-0.0
26092,709685,step2,-0.0
26093,709685,step3,-0.0
26094,902331,step1,-0.0
26095,902331,step2,0.0
26096,902331,step3,0.0
26097,902166,step1,0.0
26098,902166,step2,0.0
26099,902166,step3,0.0
26100,907561,step1,-0.0
26101,907561,step2,-0.0
26102,907561,step3,-0.0
26103,718993,step1,0.0
26104,718993,step2,0.0
26105,718993,step3,0.0
26106,800710,step1,5.0
26107,800710,step2,-0.0
26108,800710,step3,-0.0
26109,178181,step1,-0.0
26110,178181,step2,0.0
26111,178181,step3,0.0
26112,647028,step1,-0.0
26113,647028,step2,0.0
26114,647028,step3,0.0
26115,833925,step1,0.0
26116,833925,step2,0.0
26117,833925,step3,0.0
26118,262092,step1,-0.0
26119,262092,step2,0.0
26120,262092,step3,0.0
26121,892582,step1,22.0
26122,892582,step2,-0.0
26123,892582,step3,-0.0
26124,862108,step1,-0.0
26125,862108,step2,0.0
26126,862108,step3,0.0
26127,806397,step1,20.0
26128,806397,step2,10.0
26129,806397,step3,-0.0
26130,137195,step1,-0.0
26131,137195,step2,0.0
26132,137195,step3,0.0
26133,537164,step1,0.0
26134,537164,step2,0.0
26135,537164,step3,0.0
26136,801926,step1,17.0
26137,801926,step2,3.0
26138,801926,step3,-0.0
26139,838571,step1,-0.0
26140,838571,step2,0.0
26141,838571,step3,0.0
26142,309275,step1,-0.0
26143,309275,step2,-0.0
26144,309275,step3,-0.0
26145,922872,step1,-0.0
26146,922872,step2,0.0
26147,922872,step3,0.0
26148,883755,step1,-0.0
26149,883755,step2,0.0
26150,883755,step3,0.0
26151,912359,step1,-0.0
26152,912359,step2,0.0
26153,912359,step3,0.0
26154,909808,step1,0.0
26155,909808,step2,0.0
26156,909808,step3,0.0
26157,613902,step1,-0.0
26158,613902,step2,-0.0
26159,613902,step3,-0.0
26160,641655,step1,-0.0
26161,641655,step2,0.0
26162,641655,step3,0.0
26163,260411,step1,-0.0
26164,260411,step2,0.0
26165,260411,step3,0.0
26166,268858,step1,-0.0
26167,268858,step2,0.0
26168,268858,step3,0.0
26169,72627,step1,-0.0
26170,72627,step2,0.0
26171,72627,step3,0.0
26172,752345,step1,-0.0
26173,752345,step2,0.0
26174,752345,step3,0.0
26175,379550,step1,-0.0
26176,379550,step2,0.0
26177,379550,step3,0.0
26178,71508,step1,-0.0
26179,71508,step2,0.0
26180,71508,step3,0.0
26181,761583,step1,-0.0
26182,761583,step2,0.0
26183,761583,step3,0.0
26184,877119,step1,-0.0
26185,877119,step2,0.0
26186,877119,step3,0.0
26187,840381,step1,-0.0
26188,840381,step2,0.0
26189,840381,step3,0.0
26190,71562,step1,-0.0
26191,71562,step2,0.0
26192,71562,step3,0.0
26193,846065,step1,-0.0
26194,846065,step2,0.0
26195,846065,step3,0.0
26196,403645,step1,-0.0
26197,403645,step2,0.0
26198,403645,step3,0.0
26199,72067,step1,-0.0
26200,72067,step2,0.0
26201,72067,step3,0.0
26202,185805,step1,-0.0
26203,185805,step2,0.0
26204,185805,step3,0.0
26205,583733,step1,-0.0
26206,583733,step2,0.0
26207,583733,step3,0.0
26208,73806,step1,-0.0
26209,73806,step2,0.0
26210,73806,step3,0.0
26211,783447,step1,-0.0
26212,783447,step2,0.0
26213,783447,step3,0.0
26214,905107,step1,-0.0
26215,905107,step2,0.0
26216,905107,step3,0.0
26217,906668,step1,-0.0
26218,906668,step2,0.0
26219,906668,step3,0.0
26220,885654,step1,-0.0
26221,885654,step2,0.0
26222,885654,step3,0.0
26223,73869,step1,-0.0
26224,73869,step2,-0.0
26225,73869,step3,-0.0
26226,709666,step1,7.0
26227,709666,step2,-0.0
26228,709666,step3,-0.0
26229,736585,step1,-0.0
26230,736585,step2,0.0
26231,736585,step3,0.0
26232,877081,step1,-0.0
26233,877081,step2,0.0
26234,877081,step3,0.0
26235,593022,step1,-0.0
26236,593022,step2,0.0
26237,593022,step3,0.0
26238,520851,step1,-0.0
26239,520851,step2,0.0
26240,520851,step3,0.0
26241,706169,step1,8.0
26242,706169,step2,-0.0
26243,706169,step3,-0.0
26244,268149,step1,-0.0
26245,268149,step2,0.0
26246,268149,step3,0.0
26247,843853,step1,-0.0
26248,843853,step2,0.0
26249,843853,step3,0.0
26250,732309,step1,15.0
26251,732309,step2,7.0
26252,732309,step3,-0.0
26253,802828,step1,10.0
26254,802828,step2,-0.0
26255,802828,step3,-0.0
26256,864714,step1,-0.0
26257,864714,step2,0.0
26258,864714,step3,0.0
26259,325495,step1,-0.0
26260,325495,step2,0.0
26261,325495,step3,0.0
26262,180842,step1,14.0
26263,180842,step2,-0.0
26264,180842,step3,-0.0
26265,619253,step1,14.0
26266,619253,step2,6.0
26267,619253,step3,-0.0
26268,621325,step1,30.0
26269,621325,step2,15.0
26270,621325,step3,-0.0
26271,916405,step1,-0.0
26272,916405,step2,0.0
26273,916405,step3,0.0
26274,883537,step1,-0.0
26275,883537,step2,0.0
26276,883537,step3,0.0
26277,901730,step1,40.0
26278,901730,step2,20.0
26279,901730,step3,-0.0
26280,906022,step1,0.0
26281,906022,step2,0.0
26282,906022,step3,0.0
26283,473178,step1,-0.0
26284,473178,step2,0.0
26285,473178,step3,0.0
26286,309271,step1,-0.0
26287,309271,step2,0.0
26288,309271,step3,0.0
26289,673941,step1,0.0
26290,673941,step2,0.0
26291,673941,step3,0.0
26292,876615,step1,0.0
26293,876615,step2,0.0
26294,876615,step3,0.0
26295,371061,step1,0.0
26296,371061,step2,0.0
26297,371061,step3,0.0
26298,730596,step1,-0.0
26299,730596,step2,0.0
26300,730596,step3,0.0
26301,163763,step1,0.0
26302,163763,step2,0.0
26303,163763,step3,-0.0
26304,432388,step1,-0.0
26305,432388,step2,0.0
26306,432388,step3,0.0
26307,589404,step1,-0.0
26308,589404,step2,0.0
26309,589404,step3,0.0
26310,388926,step1,-0.0
26311,388926,step2,0.0
26312,388926,step3,0.0
26313,704224,step1,-0.0
26314,704224,step2,0.0
26315,704224,step3,0.0
26316,628268,step1,42.0
26317,628268,step2,0.0
26318,628268,step3,-0.0
26319,210351,step1,0.0
26320,210351,step2,0.0
26321,210351,step3,0.0
26322,667816,step1,-0.0
26323,667816,step2,0.0
26324,667816,step3,0.0
26325,795121,step1,-0.0
26326,795121,step2,0.0
26327,795121,step3,0.0
26328,709682,step1,14.0
26329,709682,step2,0.0
26330,709682,step3,-0.0
26331,836325,step1,0.0
26332,836325,step2,0.0
26333,836325,step3,0.0
26334,742493,step1,0.0
26335,742493,step2,0.0
26336,742493,step3,-0.0
26337,493888,step1,-0.0
26338,493888,step2,0.0
26339,493888,step3,0.0
26340,736972,step1,-0.0
26341,736972,step2,0.0
26342,736972,step3,0.0
26343,861824,step1,0.0
26344,861824,step2,0.0
26345,861824,step3,0.0
26346,406925,step1,0.0
26347,406925,step2,-0.0
26348,406925,step3,-0.0
26349,709657,step1,36.0
26350,709657,step2,0.0
26351,709657,step3,0.0
26352,709699,step1,-0.0
26353,709699,step2,0.0
26354,709699,step3,-0.0
26355,656649,step1,-0.0
26356,656649,step2,0.0
26357,656649,step3,0.0
26358,918347,step1,-0.0
26359,918347,step2,0.0
26360,918347,step3,0.0
26361,883421,step1,-0.0
26362,883421,step2,-0.0
26363,883421,step3,-0.0
26364,894725,step1,-0.0
26365,894725,step2,0.0
26366,894725,step3,0.0
26367,911460,step1,-0.0
26368,911460,step2,0.0
26369,911460,step3,0.0
26370,907581,step1,-0.0
26371,907581,step2,0.0
26372,907581,step3,0.0
26373,918158,step1,0.0
26374,918158,step2,0.0
26375,918158,step3,0.0
26376,794470,step1,0.0
26377,794470,step2,0.0
26378,794470,step3,0.0
26379,150676,step1,0.0
26380,150676,step2,0.0
26381,150676,step3,0.0
26382,801086,step1,-0.0
26383,801086,step2,0.0
26384,801086,step3,0.0
26385,372138,step1,-0.0
26386,372138,step2,0.0
26387,372138,step3,0.0
26388,793189,step1,-0.0
26389,793189,step2,0.0
26390,793189,step3,0.0
26391,597120,step1,-0.0
26392,597120,step2,0.0
26393,597120,step3,0.0
26394,445057,step1,-0.0
26395,445057,step2,0.0
26396,445057,step3,0.0
26397,537679,step1,0.0
26398,537679,step2,0.0
26399,537679,step3,0.0
26400,299224,step1,-0.0
26401,299224,step2,0.0
26402,299224,step3,0.0
26403,820145,step1,0.0
26404,820145,step2,0.0
26405,820145,step3,0.0
26406,686381,step1,-0.0
26407,686381,step2,0.0
26408,686381,step3,0.0
26409,589324,step1,0.0
26410,589324,step2,0.0
26411,589324,step3,0.0
26412,72544,step1,-0.0
26413,72544,step2,0.0
26414,72544,step3,0.0
26415,840563,step1,-0.0
26416,840563,step2,0.0
26417,840563,step3,0.0
26418,339127,step1,24.0
26419,339127,step2,0.0
26420,339127,step3,0.0
26421,655318,step1,0.0
26422,655318,step2,0.0
26423,655318,step3,0.0
26424,606700,step1,-0.0
26425,606700,step2,0.0
26426,606700,step3,0.0
26427,882519,step1,0.0
26428,882519,step2,0.0
26429,882519,step3,0.0
26430,306284,step1,-0.0
26431,306284,step2,0.0
26432,306284,step3,0.0
26433,872222,step1,-0.0
26434,872222,step2,0.0
26435,872222,step3,0.0
26436,500469,step1,-0.0
26437,500469,step2,0.0
26438,500469,step3,0.0
26439,847787,step1,-0.0
26440,847787,step2,0.0
26441,847787,step3,0.0
26442,795810,step1,-0.0
26443,795810,step2,0.0
26444,795810,step3,0.0
26445,337538,step1,0.0
26446,337538,step2,0.0
26447,337538,step3,0.0
26448,879273,step1,0.0
26449,879273,step2,0.0
26450,879273,step3,0.0
26451,70680,step1,0.0
26452,70680,step2,0.0
26453,70680,step3,0.0
26454,772935,step1,-0.0
26455,772935,step2,0.0
26456,772935,step3,0.0
26457,623069,step1,-0.0
26458,623069,step2,0.0
26459,623069,step3,0.0
26460,691613,step1,-0.0
26461,691613,step2,0.0
26462,691613,step3,0.0
26463,525459,step1,0.0
26464,525459,step2,0.0
26465,525459,step3,0.0
26466,699542,step1,0.0
26467,699542,step2,0.0
26468,699542,step3,0.0
26469,504386,step1,-0.0
26470,504386,step2,0.0
26471,504386,step3,0.0
26472,770501,step1,-0.0
26473,770501,step2,0.0
26474,770501,step3,0.0
26475,762093,step1,-0.0
26476,762093,step2,0.0
26477,762093,step3,0.0
26478,744350,step1,-0.0
26479,744350,step2,0.0
26480,744350,step3,0.0
26481,715332,step1,-0.0
26482,715332,step2,0.0
26483,715332,step3,0.0
26484,541406,step1,0.0
26485,541406,step2,0.0
26486,541406,step3,0.0
26487,354266,step1,27.0
26488,354266,step2,0.0
26489,354266,step3,0.0
26490,261856,step1,-0.0
26491,261856,step2,0.0
26492,261856,step3,0.0
26493,710593,step1,-0.0
26494,710593,step2,0.0
26495,710593,step3,0.0
26496,169484,step1,12.0
26497,169484,step2,0.0
26498,169484,step3,0.0
26499,483919,step1,-0.0
26500,483919,step2,0.0
26501,483919,step3,0.0
26502,761455,step1,-0.0
26503,761455,step2,0.0
26504,761455,step3,0.0
26505,873614,step1,-0.0
26506,873614,step2,0.0
26507,873614,step3,0.0
26508,350132,step1,-0.0
26509,350132,step2,0.0
26510,350132,step3,0.0
26511,188530,step1,-0.0
26512,188530,step2,0.0
26513,188530,step3,0.0
26514,233838,step1,16.0
26515,233838,step2,0.0
26516,233838,step3,0.0
26517,207440,step1,26.0
26518,207440,step2,0.0
26519,207440,step3,0.0
26520,834378,step1,-0.0
26521,834378,step2,0.0
26522,834378,step3,0.0
26523,613922,step1,-0.0
26524,613922,step2,0.0
26525,613922,step3,0.0
26526,256424,step1,-0.0
26527,256424,step2,0.0
26528,256424,step3,0.0
26529,260633,step1,0.0
26530,260633,step2,0.0
26531,260633,step3,0.0
26532,606479,step1,-0.0
26533,606479,step2,0.0
26534,606479,step3,0.0
26535,820990,step1,0.0
26536,820990,step2,0.0
26537,820990,step3,0.0
26538,271246,step1,-0.0
26539,271246,step2,0.0
26540,271246,step3,0.0
26541,434718,step1,0.0
26542,434718,step2,0.0
26543,434718,step3,0.0
26544,770745,step1,14.0
26545,770745,step2,0.0
26546,770745,step3,0.0
26547,258517,step1,-0.0
26548,258517,step2,0.0
26549,258517,step3,0.0
26550,135826,step1,28.0
26551,135826,step2,4.0
26552,135826,step3,0.0
26553,483244,step1,0.0
26554,483244,step2,0.0
26555,483244,step3,0.0
26556,755829,step1,0.0
26557,755829,step2,0.0
26558,755829,step3,0.0
26559,629941,step1,-0.0
26560,629941,step2,0.0
26561,629941,step3,0.0
26562,868247,step1,0.0
26563,868247,step2,0.0
26564,868247,step3,0.0
26565,823468,step1,-0.0
26566,823468,step2,0.0
26567,823468,step3,0.0
26568,72082,step1,-0.0
26569,72082,step2,0.0
26570,72082,step3,0.0
26571,429103,step1,-0.0
26572,429103,step2,0.0
26573,429103,step3,0.0
26574,330015,step1,-0.0
26575,330015,step2,0.0
26576,330015,step3,0.0
26577,878797,step1,17.0
26578,878797,step2,0.0
26579,878797,step3,0.0
26580,71341,step1,0.0
26581,71341,step2,0.0
26582,71341,step3,0.0
26583,890822,step1,0.0
26584,890822,step2,0.0
26585,890822,step3,0.0
26586,902690,step1,-0.0
26587,902690,step2,0.0
26588,902690,step3,0.0
26589,915297,step1,-0.0
26590,915297,step2,0.0
26591,915297,step3,0.0
26592,893312,step1,-0.0
26593,893312,step2,0.0
26594,893312,step3,0.0
26595,903794,step1,-0.0
26596,903794,step2,0.0
26597,903794,step3,0.0
26598,900839,step1,-0.0
26599,900839,step2,0.0
26600,900839,step3,0.0
26601,908394,step1,-0.0
26602,908394,step2,0.0
26603,908394,step3,0.0
26604,911533,step1,-0.0
26605,911533,step2,0.0
26606,911533,step3,0.0
26607,916936,step1,-0.0
26608,916936,step2,0.0
26609,916936,step3,0.0
26610,904343,step1,30.0
26611,904343,step2,15.0
26612,904343,step3,0.0
26613,891090,step1,-0.0
26614,891090,step2,0.0
26615,891090,step3,0.0
26616,912821,step1,0.0
26617,912821,step2,0.0
26618,912821,step3,0.0
26619,907293,step1,-0.0
26620,907293,step2,0.0
26621,907293,step3,0.0
26622,910640,step1,-0.0
26623,910640,step2,0.0
26624,910640,step3,0.0
26625,883169,step1,-0.0
26626,883169,step2,0.0
26627,883169,step3,0.0
26628,913262,step1,-0.0
26629,913262,step2,0.0
26630,913262,step3,0.0
26631,888069,step1,-0.0
26632,888069,step2,0.0
26633,888069,step3,0.0
26634,890576,step1,-0.0
26635,890576,step2,0.0
26636,890576,step3,0.0
26637,920787,step1,-0.0
26638,920787,step2,0.0
26639,920787,step3,0.0
26640,909894,step1,-0.0
26641,909894,step2,0.0
26642,909894,step3,0.0
26643,485412,step1,-0.0
26644,485412,step2,0.0
26645,485412,step3,0.0
26646,230920,step1,0.0
26647,230920,step2,-0.0
26648,230920,step3,-0.0
26649,318347,step1,-0.0
26650,318347,step2,0.0
26651,318347,step3,0.0
26652,241075,step1,-0.0
26653,241075,step2,0.0
26654,241075,step3,0.0
26655,301020,step1,-0.0
26656,301020,step2,0.0
26657,301020,step3,0.0
26658,873944,step1,0.0
26659,873944,step2,0.0
26660,873944,step3,0.0
26661,73877,step1,-0.0
26662,73877,step2,0.0
26663,73877,step3,0.0
26664,850611,step1,-0.0
26665,850611,step2,0.0
26666,850611,step3,0.0
26667,867906,step1,-0.0
26668,867906,step2,-0.0
26669,867906,step3,-0.0
26670,74046,step1,-0.0
26671,74046,step2,-0.0
26672,74046,step3,-0.0
26673,71927,step1,-0.0
26674,71927,step2,0.0
26675,71927,step3,0.0
26676,375364,step1,-0.0
26677,375364,step2,0.0
26678,375364,step3,0.0
26679,105862,step1,-0.0
26680,105862,step2,0.0
26681,105862,step3,0.0
26682,661260,step1,-0.0
26683,661260,step2,0.0
26684,661260,step3,0.0
26685,703554,step1,-0.0
26686,703554,step2,0.0
26687,703554,step3,0.0
26688,652364,step1,-0.0
26689,652364,step2,-0.0
26690,652364,step3,-0.0
26691,543289,step1,-0.0
26692,543289,step2,0.0
26693,543289,step3,0.0
26694,694623,step1,-0.0
26695,694623,step2,0.0
26696,694623,step3,0.0
26697,523602,step1,-0.0
26698,523602,step2,-0.0
26699,523602,step3,-0.0
26700,835829,step1,0.0
26701,835829,step2,0.0
26702,835829,step3,0.0
26703,689828,step1,-0.0
26704,689828,step2,-0.0
26705,689828,step3,-0.0
26706,848386,step1,0.0
26707,848386,step2,0.0
26708,848386,step3,0.0
26709,873763,step1,-0.0
26710,873763,step2,0.0
26711,873763,step3,0.0
26712,270917,step1,-0.0
26713,270917,step2,0.0
26714,270917,step3,0.0
26715,602478,step1,-0.0
26716,602478,step2,0.0
26717,602478,step3,0.0
26718,919105,step1,-0.0
26719,919105,step2,-0.0
26720,919105,step3,-0.0
26721,917687,step1,-0.0
26722,917687,step2,-0.0
26723,917687,step3,-0.0
26724,904017,step1,25.0
26725,904017,step2,-0.0
26726,904017,step3,-0.0
26727,892782,step1,-0.0
26728,892782,step2,0.0
26729,892782,step3,0.0
26730,889089,step1,-0.0
26731,889089,step2,0.0
26732,889089,step3,0.0
26733,923575,step1,0.0
26734,923575,step2,0.0
26735,923575,step3,0.0
26736,900141,step1,-0.0
26737,900141,step2,-0.0
26738,900141,step3,-0.0
26739,893483,step1,-0.0
26740,893483,step2,-0.0
26741,893483,step3,-0.0
26742,262468,step1,-0.0
26743,262468,step2,0.0
26744,262468,step3,0.0
26745,695018,step1,-0.0
26746,695018,step2,0.0
26747,695018,step3,0.0
26748,432062,step1,-0.0
26749,432062,step2,0.0
26750,432062,step3,0.0
26751,400485,step1,-0.0
26752,400485,step2,0.0
26753,400485,step3,0.0
26754,473620,step1,-0.0
26755,473620,step2,0.0
26756,473620,step3,0.0
26757,265295,step1,-0.0
26758,265295,step2,0.0
26759,265295,step3,0.0
26760,736764,step1,-0.0
26761,736764,step2,0.0
26762,736764,step3,0.0
26763,699168,step1,-0.0
26764,699168,step2,0.0
26765,699168,step3,0.0
26766,359477,step1,-0.0
26767,359477,step2,0.0
26768,359477,step3,0.0
26769,869083,step1,-0.0
26770,869083,step2,0.0
26771,869083,step3,0.0
26772,427977,step1,-0.0
26773,427977,step2,0.0
26774,427977,step3,0.0
26775,359154,step1,-0.0
26776,359154,step2,0.0
26777,359154,step3,0.0
26778,612559,step1,0.0
26779,612559,step2,0.0
26780,612559,step3,0.0
26781,884804,step1,-0.0
26782,884804,step2,0.0
26783,884804,step3,0.0
26784,910012,step1,-0.0
26785,910012,step2,0.0
26786,910012,step3,0.0
26787,886665,step1,-0.0
26788,886665,step2,0.0
26789,886665,step3,0.0
26790,911779,step1,-0.0
26791,911779,step2,0.0
26792,911779,step3,0.0
26793,222097,step1,20.0
26794,222097,step2,-0.0
26795,222097,step3,-0.0
26796,597567,step1,34.0
26797,597567,step2,-0.0
26798,597567,step3,-0.0
26799,204483,step1,-0.0
26800,204483,step2,-0.0
26801,204483,step3,-0.0
26802,523728,step1,0.0
26803,523728,step2,0.0
26804,523728,step3,0.0
26805,861870,step1,-0.0
26806,861870,step2,0.0
26807,861870,step3,0.0
26808,334783,step1,-0.0
26809,334783,step2,-0.0
26810,334783,step3,-0.0
26811,565250,step1,-0.0
26812,565250,step2,-0.0
26813,565250,step3,-0.0
26814,907213,step1,-0.0
26815,907213,step2,-0.0
26816,907213,step3,-0.0
