,facility_code,category,slot_expanded
25383,43980,over5,0.0
25384,896468,under5,0.0
25385,896468,over5,0.0
25386,901944,under5,0.0
25387,901944,over5,0.0
25388,872515,under5,0.0
25389,872515,over5,0.0
25390,277214,under5,0.0
25391,277214,over5,0.0
25392,735929,under5,0.0
25393,735929,over5,0.0
25394,44606,under5,0.0
25395,44606,over5,0.0
25396,913938,under5,0.0
25397,913938,over5,0.0
25398,917573,under5,0.0
25399,917573,over5,0.0
25400,913097,under5,0.0
25401,913097,over5,0.0
25402,650521,under5,0.0
25403,650521,over5,0.0
25404,844479,under5,0.0
25405,844479,over5,0.0
25406,830171,under5,12.0
25407,830171,over5,0.0
25408,728046,under5,0.0
25409,728046,over5,0.0
25410,543338,under5,0.0
25411,543338,over5,0.0
25412,543812,under5,0.0
25413,543812,over5,0.0
25414,839790,under5,0.0
25415,839790,over5,0.0
25416,900829,under5,0.0
25417,900829,over5,0.0
25418,915420,under5,0.0
25419,915420,over5,0.0
25420,906742,under5,0.0
25421,906742,over5,0.0
25422,42303,under5,0.0
25423,42303,over5,0.0
25424,184544,under5,0.0
25425,184544,over5,0.0
25426,900046,under5,0.0
25427,900046,over5,0.0
25428,769339,under5,0.0
25429,769339,over5,0.0
25430,829765,under5,0.0
25431,829765,over5,0.0
25432,675633,under5,0.0
25433,675633,over5,0.0
25434,42279,under5,0.0
25435,42279,over5,0.0
25436,351583,under5,0.0
25437,351583,over5,0.0
25438,251637,under5,0.0
25439,251637,over5,0.0
25440,40714,under5,0.0
25441,40714,over5,18.0
25442,810648,under5,0.0
25443,810648,over5,0.0
25444,499772,under5,0.0
25445,499772,over5,0.0
25446,41889,under5,0.0
25447,41889,over5,21.0
25448,864295,under5,0.0
25449,864295,over5,0.0
25450,715117,under5,0.0
25451,715117,over5,0.0
25452,852222,under5,0.0
25453,852222,over5,0.0
25454,42085,under5,0.0
25455,42085,over5,1.0
25456,279545,under5,0.0
25457,279545,over5,0.0
25458,814197,under5,0.0
25459,814197,over5,0.0
25460,860525,under5,0.0
25461,860525,over5,0.0
25462,805441,under5,0.0
25463,805441,over5,0.0
25464,912338,under5,0.0
25465,912338,over5,0.0
25466,901436,under5,0.0
25467,901436,over5,0.0
25468,887062,under5,0.0
25469,887062,over5,0.0
25470,911796,under5,0.0
25471,911796,over5,0.0
25472,912984,under5,0.0
25473,912984,over5,0.0
25474,902860,under5,0.0
25475,902860,over5,0.0
25476,906922,under5,0.0
25477,906922,over5,0.0
25478,673741,under5,0.0
25479,673741,over5,0.0
25480,850098,under5,0.0
25481,850098,over5,0.0
25482,225665,under5,0.0
25483,225665,over5,0.0
25484,874634,under5,0.0
25485,874634,over5,0.0
25486,116776,under5,0.0
25487,116776,over5,0.0
25488,364887,under5,0.0
25489,364887,over5,0.0
25490,838542,under5,0.0
25491,838542,over5,0.0
25492,728705,under5,0.0
25493,728705,over5,0.0
25494,247094,under5,0.0
25495,247094,over5,0.0
25496,837845,under5,0.0
25497,837845,over5,0.0
25498,40023,under5,0.0
25499,40023,over5,0.0
25500,443272,under5,0.0
25501,443272,over5,0.0
25502,806665,under5,0.0
25503,806665,over5,0.0
25504,753472,under5,0.0
25505,753472,over5,0.0
25506,833499,under5,0.0
25507,833499,over5,0.0
25508,823293,under5,0.0
25509,823293,over5,0.0
25510,450960,under5,0.0
25511,450960,over5,0.0
25512,404338,under5,0.0
25513,404338,over5,0.0
25514,858659,under5,0.0
25515,858659,over5,0.0
25516,793414,under5,0.0
25517,793414,over5,0.0
25518,692116,under5,0.0
25519,692116,over5,0.0
25520,901358,under5,0.0
25521,901358,over5,0.0
25522,899191,under5,0.0
25523,899191,over5,0.0
25524,893760,under5,0.0
25525,893760,over5,0.0
25526,896479,under5,0.0
25527,896479,over5,0.0
25528,906106,under5,0.0
25529,906106,over5,0.0
25530,896026,under5,0.0
25531,896026,over5,0.0
25532,890932,under5,0.0
25533,890932,over5,0.0
25534,902477,under5,0.0
25535,902477,over5,0.0
25536,903273,under5,0.0
25537,903273,over5,0.0
25538,891752,under5,0.0
25539,891752,over5,0.0
25540,916340,under5,0.0
25541,916340,over5,0.0
25542,900994,under5,0.0
25543,900994,over5,0.0
25544,918703,under5,0.0
25545,918703,over5,0.0
25546,904082,under5,0.0
25547,904082,over5,0.0
25548,883823,under5,0.0
25549,883823,over5,0.0
25550,461146,under5,0.0
25551,461146,over5,0.0
25552,680223,under5,0.0
25553,680223,over5,0.0
25554,847817,under5,0.0
25555,847817,over5,0.0
25556,44119,under5,0.0
25557,44119,over5,0.0
25558,586659,under5,0.0
25559,586659,over5,0.0
25560,841488,under5,0.0
25561,841488,over5,0.0
25562,799008,under5,0.0
25563,799008,over5,0.0
25564,879479,under5,0.0
25565,879479,over5,0.0
25566,618954,under5,0.0
25567,618954,over5,0.0
25568,445591,under5,0.0
25569,445591,over5,0.0
25570,560998,under5,0.0
25571,560998,over5,0.0
25572,834454,under5,0.0
25573,834454,over5,0.0
25574,573188,under5,0.0
25575,573188,over5,0.0
25576,868613,under5,0.0
25577,868613,over5,0.0
25578,855555,under5,0.0
25579,855555,over5,0.0
25580,815816,under5,0.0
25581,815816,over5,0.0
25582,836277,under5,0.0
25583,836277,over5,0.0
25584,42728,under5,0.0
25585,42728,over5,0.0
25586,2492,under5,0.0
25587,2492,over5,0.0
25588,37848,under5,0.0
25589,37848,over5,0.0
25590,899594,under5,0.0
25591,899594,over5,0.0
25592,886409,under5,0.0
25593,886409,over5,0.0
25594,912644,under5,0.0
25595,912644,over5,0.0
25596,904585,under5,0.0
25597,904585,over5,0.0
25598,898080,under5,0.0
25599,898080,over5,0.0
25600,883513,under5,0.0
25601,883513,over5,0.0
25602,897467,under5,0.0
25603,897467,over5,0.0
25604,887480,under5,0.0
25605,887480,over5,0.0
25606,914776,under5,0.0
25607,914776,over5,0.0
25608,921583,under5,0.0
25609,921583,over5,0.0
25610,900271,under5,0.0
25611,900271,over5,0.0
25612,908185,under5,0.0
25613,908185,over5,0.0
25614,891177,under5,0.0
25615,891177,over5,0.0
25616,387270,under5,0.0
25617,387270,over5,0.0
25618,826532,under5,0.0
25619,826532,over5,0.0
25620,815712,under5,0.0
25621,815712,over5,0.0
25622,866584,under5,0.0
25623,866584,over5,0.0
25624,812621,under5,0.0
25625,812621,over5,0.0
25626,835822,under5,0.0
25627,835822,over5,0.0
25628,44096,under5,0.0
25629,44096,over5,0.0
25630,39989,under5,0.0
25631,39989,over5,0.0
25632,35481,under5,0.0
25633,35481,over5,0.0
25634,847577,under5,0.0
25635,847577,over5,0.0
25636,748495,under5,0.0
25637,748495,over5,0.0
25638,725243,under5,0.0
25639,725243,over5,0.0
25640,299331,under5,0.0
25641,299331,over5,0.0
25642,888280,under5,0.0
25643,888280,over5,0.0
25644,916610,under5,0.0
25645,916610,over5,0.0
25646,897950,under5,0.0
25647,897950,over5,0.0
25648,906825,under5,0.0
25649,906825,over5,0.0
25650,895647,under5,0.0
25651,895647,over5,0.0
25652,898779,under5,0.0
25653,898779,over5,0.0
25654,860765,under5,0.0
25655,860765,over5,0.0
25656,401036,under5,0.0
25657,401036,over5,0.0
25658,221456,under5,0.0
25659,221456,over5,0.0
25660,159770,under5,0.0
25661,159770,over5,0.0
25662,846780,under5,0.0
25663,846780,over5,0.0
25664,736345,under5,0.0
25665,736345,over5,0.0
25666,813362,under5,0.0
25667,813362,over5,0.0
25668,178633,under5,0.0
25669,178633,over5,0.0
25670,861882,under5,0.0
25671,861882,over5,0.0
25672,779988,under5,0.0
25673,779988,over5,0.0
25674,240770,under5,0.0
25675,240770,over5,0.0
25676,380963,under5,0.0
25677,380963,over5,0.0
25678,870153,under5,0.0
25679,870153,over5,0.0
25680,914274,under5,0.0
25681,914274,over5,0.0
25682,921272,under5,0.0
25683,921272,over5,0.0
25684,883639,under5,0.0
25685,883639,over5,0.0
25686,889071,under5,0.0
25687,889071,over5,0.0
25688,903030,under5,0.0
25689,903030,over5,0.0
25690,899654,under5,0.0
25691,899654,over5,0.0
25692,907935,under5,0.0
25693,907935,over5,0.0
25694,900778,under5,0.0
25695,900778,over5,0.0
25696,905443,under5,0.0
25697,905443,over5,0.0
25698,896545,under5,0.0
25699,896545,over5,0.0
25700,826563,under5,0.0
25701,826563,over5,0.0
25702,709035,under5,0.0
25703,709035,over5,0.0
25704,829578,under5,0.0
25705,829578,over5,0.0
25706,710198,under5,0.0
25707,710198,over5,0.0
25708,779846,under5,0.0
25709,779846,over5,0.0
25710,856125,under5,0.0
25711,856125,over5,0.0
25712,853090,under5,0.0
25713,853090,over5,0.0
25714,178649,under5,0.0
25715,178649,over5,0.0
25716,844448,under5,0.0
25717,844448,over5,0.0
25718,862745,under5,0.0
25719,862745,over5,0.0
25720,819392,under5,0.0
25721,819392,over5,0.0
25722,576628,under5,0.0
25723,576628,over5,0.0
25724,838405,under5,0.0
25725,838405,over5,0.0
25726,870482,under5,0.0
25727,870482,over5,0.0
25728,761562,under5,0.0
25729,761562,over5,0.0
25730,876649,under5,0.0
25731,876649,over5,0.0
25732,902967,under5,0.0
25733,902967,over5,0.0
25734,883974,under5,0.0
25735,883974,over5,0.0
25736,897789,under5,0.0
25737,897789,over5,0.0
25738,912921,under5,0.0
25739,912921,over5,0.0
25740,891840,under5,0.0
25741,891840,over5,0.0
25742,886807,under5,0.0
25743,886807,over5,0.0
25744,908814,under5,0.0
25745,908814,over5,0.0
25746,900866,under5,0.0
25747,900866,over5,0.0
25748,907428,under5,0.0
25749,907428,over5,0.0
25750,902200,under5,0.0
25751,902200,over5,0.0
25752,906267,under5,0.0
25753,906267,over5,0.0
25754,900420,under5,0.0
25755,900420,over5,0.0
25756,887319,under5,0.0
25757,887319,over5,0.0
25758,778826,under5,0.0
25759,778826,over5,0.0
25760,18688,under5,0.0
25761,18688,over5,0.0
25762,467260,under5,16.0
25763,467260,over5,0.0
25764,44240,under5,21.0
25765,44240,over5,0.0
25766,851135,under5,0.0
25767,851135,over5,0.0
25768,887785,under5,0.0
25769,887785,over5,0.0
25770,889785,under5,0.0
25771,889785,over5,0.0
25772,714196,under5,0.0
25773,714196,over5,0.0
25774,40027,under5,14.0
25775,40027,over5,0.0
25776,813661,under5,0.0
25777,813661,over5,0.0
25778,601461,under5,0.0
25779,601461,over5,0.0
25780,282054,under5,0.0
25781,282054,over5,0.0
25782,7308,under5,0.0
25783,7308,over5,0.0
25784,190608,under5,0.0
25785,190608,over5,0.0
25786,846983,under5,0.0
25787,846983,over5,0.0
25788,244680,under5,0.0
25789,244680,over5,0.0
25790,768576,under5,0.0
25791,768576,over5,0.0
25792,883933,under5,0.0
25793,883933,over5,0.0
25794,883185,under5,0.0
25795,883185,over5,0.0
25796,791099,under5,0.0
25797,791099,over5,0.0
25798,876923,under5,0.0
25799,876923,over5,0.0
25800,905010,under5,0.0
25801,905010,over5,0.0
25802,905322,under5,0.0
25803,905322,over5,0.0
25804,922506,under5,0.0
25805,922506,over5,0.0
25806,22152,under5,0.0
25807,22152,over5,0.0
25808,850931,under5,0.0
25809,850931,over5,0.0
25810,410782,under5,0.0
25811,410782,over5,0.0
25812,661909,under5,0.0
25813,661909,over5,0.0
25814,530541,under5,0.0
25815,530541,over5,0.0
25816,43077,under5,0.0
25817,43077,over5,0.0
25818,609628,under5,0.0
25819,609628,over5,17.0
25820,8980,under5,0.0
25821,8980,over5,0.0
25822,868186,under5,0.0
25823,868186,over5,0.0
25824,19670,under5,0.0
25825,19670,over5,0.0
25826,874677,under5,0.0
25827,874677,over5,0.0
25828,38352,under5,0.0
25829,38352,over5,0.0
25830,171259,under5,0.0
25831,171259,over5,0.0
25832,891339,under5,0.0
25833,891339,over5,0.0
25834,916392,under5,0.0
25835,916392,over5,0.0
25836,896130,under5,0.0
25837,896130,over5,0.0
25838,898244,under5,0.0
25839,898244,over5,0.0
25840,895456,under5,0.0
25841,895456,over5,0.0
25842,274273,under5,12.0
25843,274273,over5,0.0
25844,809597,under5,0.0
25845,809597,over5,0.0
25846,765562,under5,0.0
25847,765562,over5,0.0
25848,40036,under5,33.0
25849,40036,over5,0.0
25850,40019,under5,0.0
25851,40019,over5,0.0
25852,675896,under5,0.0
25853,675896,over5,0.0
25854,866507,under5,0.0
25855,866507,over5,0.0
25856,879898,under5,0.0
25857,879898,over5,0.0
25858,892067,under5,0.0
25859,892067,over5,0.0
25860,42108,under5,22.0
25861,42108,over5,0.0
25862,45207,under5,0.0
25863,45207,over5,0.0
25864,476249,under5,0.0
25865,476249,over5,0.0
25866,311480,under5,0.0
25867,311480,over5,0.0
25868,909399,under5,0.0
25869,909399,over5,0.0
25870,889013,under5,0.0
25871,889013,over5,0.0
25872,486587,under5,0.0
25873,486587,over5,0.0
25874,38503,under5,0.0
25875,38503,over5,0.0
25876,42459,under5,3.0
25877,42459,over5,0.0
25878,799188,under5,18.0
25879,799188,over5,0.0
25880,892720,under5,0.0
25881,892720,over5,0.0
25882,883862,under5,17.0
25883,883862,over5,0.0
25884,40004,under5,0.0
25885,40004,over5,0.0
25886,684060,under5,0.0
25887,684060,over5,0.0
25888,881128,under5,0.0
25889,881128,over5,0.0
25890,233174,under5,0.0
25891,233174,over5,0.0
25892,807459,under5,0.0
25893,807459,over5,0.0
25894,24254,under5,0.0
25895,24254,over5,0.0
25896,826163,under5,0.0
25897,826163,over5,0.0
25898,587352,under5,0.0
25899,587352,over5,0.0
25900,43650,under5,0.0
25901,43650,over5,0.0
25902,909060,under5,0.0
25903,909060,over5,0.0
25904,893179,under5,0.0
25905,893179,over5,0.0
25906,893771,under5,0.0
25907,893771,over5,0.0
25908,887054,under5,0.0
25909,887054,over5,0.0
25910,30590,under5,0.0
25911,30590,over5,0.0
25912,843039,under5,0.0
25913,843039,over5,0.0
25914,360715,under5,0.0
25915,360715,over5,0.0
25916,25716,under5,0.0
25917,25716,over5,0.0
25918,369892,under5,0.0
25919,369892,over5,0.0
25920,889990,under5,0.0
25921,889990,over5,0.0
25922,212831,under5,0.0
25923,212831,over5,0.0
25924,903652,under5,0.0
25925,903652,over5,0.0
25926,39937,under5,0.0
25927,39937,over5,0.0
25928,269710,under5,0.0
25929,269710,over5,0.0
25930,897391,under5,0.0
25931,897391,over5,0.0
25932,908459,under5,0.0
25933,908459,over5,0.0
25934,895918,under5,0.0
25935,895918,over5,0.0
25936,304454,under5,0.0
25937,304454,over5,0.0
25938,27111,under5,0.0
25939,27111,over5,0.0
25940,2416,under5,0.0
25941,2416,over5,0.0
25942,251944,under5,0.0
25943,251944,over5,0.0
25944,399551,under5,0.0
25945,399551,over5,0.0
25946,545765,under5,0.0
25947,545765,over5,0.0
25948,695907,under5,21.0
25949,695907,over5,0.0
25950,825128,under5,5.0
25951,825128,over5,0.0
25952,891527,under5,0.0
25953,891527,over5,0.0
25954,247438,under5,0.0
25955,247438,over5,0.0
25956,205210,under5,0.0
25957,205210,over5,0.0
25958,896821,under5,0.0
25959,896821,over5,0.0
25960,810278,under5,0.0
25961,810278,over5,0.0
25962,884059,under5,0.0
25963,884059,over5,0.0
25964,915948,under5,0.0
25965,915948,over5,0.0
25966,888020,under5,0.0
25967,888020,over5,0.0
25968,889779,under5,0.0
25969,889779,over5,0.0
25970,900006,under5,0.0
25971,900006,over5,0.0
25972,861316,under5,0.0
25973,861316,over5,0.0
25974,436185,under5,0.0
25975,436185,over5,0.0
25976,802056,under5,0.0
25977,802056,over5,0.0
25978,902358,under5,1.0
25979,902358,over5,0.0
25980,897619,under5,0.0
25981,897619,over5,0.0
25982,895673,under5,0.0
25983,895673,over5,0.0
25984,820587,under5,0.0
25985,820587,over5,0.0
25986,39609,under5,0.0
25987,39609,over5,0.0
25988,431946,under5,0.0
25989,431946,over5,0.0
25990,900749,under5,0.0
25991,900749,over5,0.0
25992,917966,under5,0.0
25993,917966,over5,0.0
25994,874518,under5,0.0
25995,874518,over5,0.0
25996,171674,under5,0.0
25997,171674,over5,0.0
25998,564171,under5,0.0
25999,564171,over5,0.0
26000,903012,under5,0.0
26001,903012,over5,0.0
26002,890059,under5,0.0
26003,890059,over5,0.0
26004,109289,under5,0.0
26005,109289,over5,0.0
26006,822804,under5,0.0
26007,822804,over5,0.0
26008,704060,under5,0.0
26009,704060,over5,0.0
26010,36563,under5,0.0
26011,36563,over5,0.0
26012,843287,under5,0.0
26013,843287,over5,0.0
26014,105332,under5,0.0
26015,105332,over5,0.0
26016,531100,under5,0.0
26017,531100,over5,0.0
26018,591342,under5,0.0
26019,591342,over5,0.0
26020,701118,under5,0.0
26021,701118,over5,0.0
26022,815327,under5,0.0
26023,815327,over5,0.0
26024,869884,under5,0.0
26025,869884,over5,0.0
26026,816996,under5,0.0
26027,816996,over5,0.0
26028,29794,under5,0.0
26029,29794,over5,0.0
26030,904870,under5,0.0
26031,904870,over5,0.0
26032,890743,under5,0.0
26033,890743,over5,0.0
26034,326515,under5,0.0
26035,326515,over5,0.0
26036,16757,under5,0.0
26037,16757,over5,0.0
26038,753415,under5,0.0
26039,753415,over5,0.0
26040,45043,under5,0.0
26041,45043,over5,0.0
26042,731742,under5,0.0
26043,731742,over5,0.0
26044,485176,under5,0.0
26045,485176,over5,0.0
26046,908676,under5,0.0
26047,908676,over5,0.0
26048,915459,under5,0.0
26049,915459,over5,0.0
26050,875901,under5,0.0
26051,875901,over5,0.0
26052,39593,under5,0.0
26053,39593,over5,0.0
26054,530732,under5,0.0
26055,530732,over5,0.0
26056,42517,under5,0.0
26057,42517,over5,0.0
26058,159141,under5,0.0
26059,159141,over5,0.0
26060,24470,under5,0.0
26061,24470,over5,0.0
26062,885779,under5,0.0
26063,885779,over5,0.0
26064,892545,under5,0.0
26065,892545,over5,0.0
26066,905511,under5,0.0
26067,905511,over5,0.0
26068,307559,under5,0.0
26069,307559,over5,0.0
26070,850135,under5,0.0
26071,850135,over5,0.0
26072,901036,under5,0.0
26073,901036,over5,0.0
26074,761617,under5,0.0
26075,761617,over5,0.0
26076,443215,under5,0.0
26077,443215,over5,0.0
26078,843112,under5,0.0
26079,843112,over5,0.0
26080,888863,under5,0.0
26081,888863,over5,0.0
26082,724378,under5,0.0
26083,724378,over5,0.0
26084,41899,under5,0.0
26085,41899,over5,0.0
26086,898513,under5,0.0
26087,898513,over5,0.0
26088,42194,under5,0.0
26089,42194,over5,0.0
26090,42261,under5,0.0
26091,42261,over5,0.0
26092,653486,under5,0.0
26093,653486,over5,0.0
26094,900394,under5,0.0
26095,900394,over5,0.0
26096,849210,under5,0.0
26097,849210,over5,0.0
26098,676650,under5,0.0
26099,676650,over5,0.0
26100,867051,under5,0.0
26101,867051,over5,0.0
26102,840711,under5,0.0
26103,840711,over5,0.0
26104,42566,under5,0.0
26105,42566,over5,0.0
26106,799253,under5,0.0
26107,799253,over5,0.0
26108,10903,under5,0.0
26109,10903,over5,0.0
26110,131801,under5,0.0
26111,131801,over5,0.0
26112,38201,under5,0.0
26113,38201,over5,0.0
26114,536937,under5,0.0
26115,536937,over5,0.0
26116,891407,under5,0.0
26117,891407,over5,0.0
26118,891406,under5,0.0
26119,891406,over5,0.0
26120,905583,under5,0.0
26121,905583,over5,0.0
26122,891405,under5,0.0
26123,891405,over5,0.0
26124,904010,under5,0.0
26125,904010,over5,0.0
26126,128047,under5,4.0
26127,128047,over5,0.0
26128,866034,under5,0.0
26129,866034,over5,0.0
26130,195607,under5,15.0
26131,195607,over5,0.0
26132,717706,under5,0.0
26133,717706,over5,0.0
26134,765470,under5,0.0
26135,765470,over5,0.0
26136,115003,under5,0.0
26137,115003,over5,0.0
26138,779094,under5,0.0
26139,779094,over5,0.0
26140,889212,under5,0.0
26141,889212,over5,0.0
26142,889211,under5,0.0
26143,889211,over5,0.0
26144,889210,under5,0.0
26145,889210,over5,0.0
26146,6366,under5,0.0
26147,6366,over5,0.0
26148,42693,under5,0.0
26149,42693,over5,0.0
26150,39935,under5,0.0
26151,39935,over5,0.0
26152,882759,under5,0.0
26153,882759,over5,0.0
26154,20396,under5,0.0
26155,20396,over5,0.0
26156,39948,under5,0.0
26157,39948,over5,0.0
26158,899651,under5,0.0
26159,899651,over5,0.0
26160,114372,under5,0.0
26161,114372,over5,0.0
26162,396380,under5,0.0
26163,396380,over5,0.0
26164,483744,under5,0.0
26165,483744,over5,0.0
26166,691708,under5,0.0
26167,691708,over5,0.0
26168,479379,under5,0.0
26169,479379,over5,0.0
26170,276185,under5,0.0
26171,276185,over5,0.0
26172,809460,under5,0.0
26173,809460,over5,0.0
26174,627220,under5,0.0
26175,627220,over5,0.0
26176,874313,under5,3.0
26177,874313,over5,0.0
26178,808558,under5,3.0
26179,808558,over5,0.0
26180,757608,under5,3.0
26181,757608,over5,0.0
26182,761064,under5,3.0
26183,761064,over5,0.0
26184,791883,under5,0.0
26185,791883,over5,0.0
26186,771043,under5,8.0
26187,771043,over5,0.0
26188,351375,under5,0.0
26189,351375,over5,0.0
26190,132495,under5,8.0
26191,132495,over5,0.0
26192,15649,under5,0.0
26193,15649,over5,0.0
26194,42537,under5,24.0
26195,42537,over5,0.0
26196,877683,under5,0.0
26197,877683,over5,0.0
26198,453948,under5,3.0
26199,453948,over5,0.0
26200,391407,under5,0.0
26201,391407,over5,0.0
26202,711602,under5,0.0
26203,711602,over5,0.0
26204,42878,under5,26.0
26205,42878,over5,0.0
26206,263066,under5,0.0
26207,263066,over5,0.0
26208,301404,under5,3.0
26209,301404,over5,0.0
26210,713544,under5,1.0
26211,713544,over5,0.0
26212,849430,under5,0.0
26213,849430,over5,0.0
26214,458899,under5,0.0
26215,458899,over5,0.0
26216,745386,under5,0.0
26217,745386,over5,0.0
26218,10827,under5,0.0
26219,10827,over5,0.0
26220,402227,under5,0.0
26221,402227,over5,0.0
26222,534942,under5,3.0
26223,534942,over5,0.0
26224,517361,under5,3.0
26225,517361,over5,0.0
26226,803945,under5,8.0
26227,803945,over5,0.0
26228,365292,under5,0.0
26229,365292,over5,0.0
26230,892267,under5,0.0
26231,892267,over5,0.0
26232,895984,under5,0.0
26233,895984,over5,0.0
26234,910119,under5,0.0
26235,910119,over5,0.0
